,Country,Year,A,B,C10_12,C13_15,C16_18,C19,C20_21,C22_23,C24_25,C26,C27,C28,C29_30,C31_33,D,E,F,G,H,I,J58_60,J61,J62_63,K,L68,M,N,O84,P85,Q,R_S,T_U,VA_labour,VA_rest,Nuclear,Hydro,Wind,Solar,Other,Coal,Gas,Oil,Bio_Rest,Bio_Gas,Sector_Size,Gas_FC,Population,GDP_pC,Gas_FC_pC
229,PL,2018,0.011154433,0.146668214,0.002811244,0.000659585,0.002210631,0.008272064,0.003856842,0.007069921,0.010259457,0.007350334,0.019110922,0.013934375,0.003385256,0.015316416,0.05610601,0.00748842,0.122435666,0.028271657,0.045009058,0.00098246,0.001780016,0.001794998,0.009704554,0.009789591,0.005816869,0.03617548,0.023345827,0.002230887,0.00080413,0.001276021,0.00181621,9.60445799727444e-05,0.102271387,0.290745021,0,0.010318716,0.055393719,0,0.000454592,0.844238302,0.05233065,0.003400144,0.030196652,0.003667225,231051.3209,431164.297,37976687,21423.5,0.011353394
230,PT,2018,0.000191281,0.05374149,0.000698701,0.000195057,0.008737633,0.014911547,0.001741398,0.001456582,0.002579753,0.001820325,0.009322309,0.001528637,0.00065605,0.003660087,0.524599951,0.002773819,0.005428537,0.014021812,0.012358598,0.000709348,0.000254855,0.002064409,0.00509915,0.014703119,0.001175541,0.020744683,0.011094721,0.002243557,0.000149249,0.000227185,0.000554591,0,0.026653898,0.253902129,0,0.265168792,0.245812372,0.010032864,0.004488811,0.233929425,0.205880723,0.020149166,0.014537846,0,51324.72744,83569.309,10291027,23688.7,0.0081206
231,RO,2018,7.27506762281303e-05,0.089603123,0.000780198,0.003536107,0.003076153,0.029237155,0.006764753,0.008941906,0.045106267,0.009719208,0.022186979,0.002048673,0.011942765,0.00745977,0.182115355,0.001525928,0.055784442,0.038486874,0.069586516,0.002809306,0.001774551,0.012182348,0.016049505,0.015068925,0.002053971,0.011154515,0.006087536,0.003667552,0.001078758,3.68697601855185e-05,0.001194806,0,0.073942728,0.264923706,0.149168413,0.234153044,0.079876454,0.021550845,0.000894171,0.255049698,0.228124612,0.022671311,0.00820413,0.000307321,76272.41428,265064.938,19533481,19897.1,0.013569775
232,SE,2018,0.021763613,0.002022738,0.00124349,0.000604011,0.038846596,0.011049243,0.020307548,0.006506512,0.00432817,0.001519405,0.005500256,0.004476178,0.003012107,0.00415749,0.06446321,0.009616434,0.085022016,0.017693187,0.02109299,0.004568266,0.003458761,0.003551317,0.02181591,0.011407373,0.027377928,0.053303297,0.025496128,0.011665875,0.000729055,0.002036995,0.003959523,5.25887329691388e-07,0.103735424,0.403668426,0.324980056,0.295065335,0.078807035,0.001929523,0.123214513,0.022914075,0.007648033,0.005044257,0.139932306,0.000464866,210932.9444,21629.649,10120242,36298.6,0.002137266
233,SI,2018,0.006328396,0.066530958,0.002730176,0.000797378,0.009214145,0.003991109,0.018509504,0.008030208,0.019913881,0.003168944,0.011756578,0.008846043,0.001572606,0.012541299,0.079657106,0.01160997,0.051816382,0.057208175,0.015419665,0.003156288,0.001818887,0.004501599,0.027689898,0.030090997,0.009739402,0.043039423,0.034304654,0.002646852,0.006513502,0.002792405,0.011353143,3.26967142439017e-05,0.15777694,0.274900789,0.318042859,0.257216279,0.000331508,0.000398404,0.002875346,0.329723433,0.056178444,0.003476283,0.022609138,0.009148305,18162.45461,27799.049,2066880,26455.6,0.013449764
234,SK,2018,0.004083425,0.104898504,0.000933679,0.000264539,0.003870736,0.007854502,0.001632447,0.001713251,0.012428431,0.00550578,0.070637325,0.003596193,0.002624324,0.006765852,0.457717851,0.003864772,0.006081417,0.031946895,0.017977884,0.000371124,0.000319178,0.000680779,0.003631112,0.01036291,0.005489811,0.054615202,0.009194128,0.000754658,0.001641297,0.0003591,0.001057291,9.04242716445164e-06,0.051905071,0.115211488,0.497264461,0.121862215,3.23413521919351e-05,0.006283206,0.001958449,0.154435347,0.164202435,0.00047434,0.046269695,0.007217512,30920.16667,123193,5443120,21172.8,0.022632791
235,AT,2019,0.002880468,0.027190567,0.000490405,9.29327592963593e-05,0.002826058,0.005178732,0.001396798,0.002328485,0.004231815,0.000901048,0.004749903,0.003425791,0.000549325,0.008662277,0.631070772,0.015496986,0.008591801,0.014997621,0.021080835,0.003913897,0.000712017,0.001112296,0.003842883,0.019651068,0.003361944,0.010105034,0.015442695,0.001947049,0.00101142,0.000183596,0.000510384,5.97254237123131e-08,0.076378156,0.105684884,0,0.503656106,0.085924634,0.019922842,0.026968626,0.025372933,0.202962387,0.001425881,0.127079432,0.006687159,86704.77433,222459.396,8858775,39484.4,0.025111756
236,BE,2019,0.00171413,0.003884711,0.003448512,0.00011442,0.016748281,0.003759659,0.02089785,0.000851351,0.002865997,0.001027321,0.000342175,0.000977416,0.000433234,0.009738356,0.129131569,0.003091148,0.086983786,0.033534171,0.070589107,0.002108235,0.000566169,0.002867949,0.014442089,0.078491103,0.002943241,0.068547267,0.00880694,0.002198715,0.000522629,0.00020613,0.004996508,5.06283154766059e-07,0.158927273,0.264242053,0.509550451,0.013828842,0.113345695,5.26835333323837e-05,0.03306399,0.028351936,0.269151196,0.000145042,0.027542821,0.004967342,85415.68333,438683.3,11455519,36925.2,0.038294494
237,BG,2019,0.000352096,0.341118979,0.001460595,0.000862434,0.001228988,0.024453656,0.002728943,0.013511911,0.019806794,0.00755868,0.0453403,0.012542375,0.005399516,0.010487903,0.011113911,0.00483054,0.013095018,0.058541081,0.067822219,0.002783565,0.001213459,0.00310594,0.010795016,0.027006149,0.002657721,0.005715465,0.002868978,0.002464135,0.000292119,6.66706115676456e-05,0.000562818,2.67753460111027e-07,0.104266678,0.193945077,0.311965682,0.063045741,0.024545298,0.026883925,0.002871226,0.358446613,0.147412636,0.00232508,0.058052132,0.004451667,53655.40833,53348.684,7000039,16665.6,0.007621198
238,CZ,2019,0.013770586,0.093428742,0.002144685,0.006503125,0.005455872,0.008622821,0.01500127,0.004290173,0.009417707,0.015752274,0.025678735,0.024423599,0.004383027,0.018421992,0.193500426,0.014260046,0.020440594,0.037382216,0.040462072,0.002706498,0.000710741,0.004908529,0.005285171,0.020474426,0.013700511,0.023594747,0.011834857,0.002681643,0.00169502,0.000328874,0.000604555,2.21080790290132e-05,0.083678342,0.274434016,0.288130219,0.024576409,0.006616619,0.021849283,0.004884736,0.498960436,0.120908788,0.003795997,0.028248687,0.002028826,105796.3341,241312.361,10649800,29161.3,0.022658863
239,DE,2019,0.001022401,0.049664674,0.000678759,0.000123643,0.001887266,0.008936731,0.003645124,0.00974484,0.00947356,0.00751035,0.022179835,0.008780916,0.003429754,0.014150026,0.190853795,0.002958053,0.033588694,0.043572308,0.022336459,0.000587025,0.001069927,0.001861205,0.00752964,0.019587614,0.015374908,0.033476092,0.029792575,0.062642293,0.000380917,0.000186421,0.002524763,2.69598404675833e-07,0.137219008,0.253230155,0.110271519,0.037564087,0.184925239,0.065199332,0.054390539,0.291248528,0.177773509,0.003214027,0.020526929,0.054886292,680783.2222,2435977.344,83019213,37859.3,0.029342332
240,DK,2019,0.014253448,0.131239781,0.005848121,0.000547985,0.015609367,0.004342585,0.001529275,0.00495259,0.003820177,0.001170694,0.003410944,0.007238645,0.000757282,0.010422404,0.06636547,0.034485243,0.038564535,0.012297053,0.012657807,0.007629656,0.001462406,0.001485309,0.007899302,0.028115885,0.001348062,0.071201041,0.013180549,0.00295925,0.000751765,0.000127885,0.003925829,3.34340757759924e-07,0.128032115,0.362367206,0,0.000313269,0.29837498,0.012047094,0.038062147,0.126302958,0.130293762,0.004840717,0.374697517,0.015067557,54125.96256,71830.762,5806081,39794.2,0.012371643
241,EE,2019,0.005162488,0.131362583,0.000782398,0.000435334,0.045757565,0.023245908,0.008193778,0.003266009,0.010950894,0.001336763,0.012662807,0.009787997,0.000740269,0.019493742,0.105211104,0.001892466,0.013863153,0.034515111,0.013649832,0.000415941,0.000824527,0.002018185,0.012559156,0.020817131,0.007194047,0.026101994,0.010476774,0.002042259,0.001169584,0.000409923,0.000884043,0,0.098297248,0.374478987,0,0.001359861,0.051750252,0.005552764,0.031809331,0.120294326,0.078570141,0.367874364,0.338460768,0.004328193,13236.6505,11217,1324820,24561.3,0.008466811
242,ES,2019,0.000912497,0.072724297,0.005068102,0.000350543,0.002539787,0.063029452,0.018804884,0.00353415,0.010767595,0.001801794,0.004735214,0.005680044,0.00241439,0.005599136,0.325013069,0.005713365,0.013332573,0.051335594,0.026377339,0.001250734,0.001174945,0.015196161,0.003054305,0.021698708,0.001126719,0.016851666,0.035287104,0.00280617,0.004062024,0.001392373,0.005884284,7.59705488316049e-08,0.034714454,0.235766454,0.24835597,0.110568185,0.236284854,0.063913919,0.000497997,0.057652772,0.23035145,0.040078147,0.010913378,0.001383326,234941,672494,46937060,28408.7,0.01432757
243,FI,2019,0.012759877,0.045636434,0.001460223,0.000214148,0.03802491,0.025962955,0.007592479,0.00275981,0.003063799,0.010568403,0.007915202,0.006258322,0.00050137,0.00486372,0.025835336,0.036061143,0.090228313,0.034729782,0.006056284,0.000662524,0.004383465,0.00614126,0.022549626,0.030075345,0.00345618,0.038507339,0.010327137,0.006951069,0.001701179,0.000223153,0.000807325,0,0.087327221,0.426394667,0.226340191,0.110571972,0.057130274,3.79288128861035e-05,0.072486176,0.211337765,0.087800988,0.022074042,0.208277121,0.003943543,105460.7222,32216,5517919,34234.3,0.005838433
244,FR,2019,0.000317963,0.059788373,0.000967409,0.000622967,0.00067708,0.007510338,0.037009622,0.007317504,0.006158867,0.002900029,0.004579433,0.008073413,0.001275141,0.001085043,0.417369364,0.00465302,0.010379539,0.027640883,0.017903295,0.004195047,0.001518616,0.002040798,0.004558054,0.010299604,0.001848494,0.021526633,0.020205887,0.002614017,0.005879686,0.00064067,0.001885916,1.34411790285981e-07,0.096829629,0.209727531,0.682322123,0.104273291,0.057320648,0.016343524,0.011419797,0.00768724,0.083522,0.00960102,0.024815249,0.002695107,584784.7722,1315535.053,67177636,33130.9,0.019582932
245,UK,2019,0.002590033,0.051234439,0.000358114,5.67492620183986e-05,0.00024743,0.000162623,0.00197644,0.00032295,0.006956501,0.003087658,0.001726331,0.008795819,0.00155653,0.011270272,0.51700724,0.005735657,0.029631625,0.01253636,0.002929002,0.000551509,0.00057074,0.002681428,0.008854325,0.020690578,0.001327833,0.034865322,0.011535205,0.000701223,0.000377964,0.000179903,0.000477106,3.75832463506776e-06,0.065354004,0.193647331,0.214648052,0.022717259,0.210406758,0.014748039,0.008872474,0.026136709,0.425596053,0.001738508,0.075136148,0,261749.098,1828767,66647112,32602.3,0.027439554
246,EL,2019,0.000668274,0.058021598,0.000584702,0.000460201,0.0025741,0.049954524,0.000867879,0.002012182,0.005665965,0.004574386,0.00322685,0.004116504,0.00045385,0.001073634,0.244303943,0.000201823,0.000438123,0.035900001,0.004586181,0.00141881,0.001340581,0.002235074,0.001135532,0.015225238,0.036582388,0.003457706,0.004929542,0.005397808,0.000710413,6.02847982908957e-05,0.002190415,4.03242797932413e-07,0.115368369,0.390262715,0,0.086635648,0.155403851,0.094711621,0,0.272281694,0.282817673,0.10369272,0.00019077,0.004266023,46757.83111,41704.75,10724599,20651.2,0.0038887
247,HR,2019,0.001585826,0.019580623,0.001194068,0.000643084,0.010679217,0.152408422,0.001779959,0.004015044,0.005309535,0.001213132,0.004405191,0.001823458,0.000835069,0.007422448,0.169224457,0.006000146,0.011525832,0.043608862,0.016118175,0.004884214,0.001333962,0.000855744,0.003904686,0.051589276,0.005524076,0.015079575,0.006438892,0.001907233,0.001343629,0.000128348,0.003987388,0,0.094156584,0.349493843,0,0.369346363,0.091440754,0.005178714,0.005727121,0.101374412,0.30810404,0.002817168,0.083199751,0.032811677,16046.45556,50920.801,4076246,20768.9,0.012492082
248,HU,2019,0.008541834,0.048679213,0.003495073,0.000792249,0.021026594,0.011193129,0.019638347,0.007055562,0.009610444,0.004440095,0.013519957,0.012585804,0.002909743,0.020303587,0.098547806,0.006381467,0.018255938,0.026680222,0.07331702,0.000827674,0.001637032,0.002066771,0.022185379,0.01524032,0.014487523,0.052502377,0.041587621,0.004441303,0.000792651,0.000813182,0.002114676,7.85002506975955e-06,0.150746246,0.283575312,0.368157862,0.004901162,0.016314828,0.0153525,0.033022545,0.109797476,0.389351473,0.001565338,0.059102398,0.002434418,44683.27778,254995,9772756,22800,0.026092435
249,IE,2019,0.00028516,0.056144007,0.00088828,0.000147295,0.00055966,0.006923481,0.035076615,0.003067263,0.002618817,0.0004138,0.000275525,0.00144015,0.000894225,0.0030811,0.156845734,0.000400372,0.006029051,0.102921505,0.004588696,0.012938285,0.019488557,0.009182825,0.001732997,0.036969617,0.003774115,0.021900219,0.025955598,0.001689742,0.001201321,0.000257484,0.005950432,5.1250880233868e-07,0.067940319,0.40841724,0,0.039324616,0.346290318,0,0.021371008,0.084050507,0.483400637,0.009615241,0.011427768,0.004519904,28783.574,91573.553,4904240,59560.2,0.018672323
250,IT,2019,0.009699338,0.019626707,0.003179797,0.000817512,0.005921817,0.013939699,0.004627886,0.008591492,0.010354159,0.00453048,0.007539494,0.005114043,0.002143004,0.002677993,0.380578065,0.009941045,0.006067721,0.019776668,0.06322104,0.01470061,0.000743866,0.005622971,0.01023323,0.033164924,0.009178887,0.035246517,0.015272358,0.003444295,0.001432658,0.000362033,0.003697301,1.18367682540802e-07,0.059994509,0.228557762,0,0.151617347,0.064265316,0.075362736,0.046085289,0.062069664,0.47060515,0.04743286,0.047432191,0.035129445,314353.7187,1537141.035,59816673,30189.1,0.025697535
251,LT,2019,0.001094752,0.181455577,0.00384219,0.00911975,0.025768557,0.027205291,0.0055412,0.001126089,0.003757035,0.003289704,0.002711332,0.00491991,0.000756176,0.018735443,0.129938218,0.03590676,0.062624965,0.031156479,0.065882651,0.000913542,0.000906729,0.003209318,0.014498134,0.008860198,0.006725194,0.031140129,0.022615782,0.003299242,0.00230327,0.000527279,0.003105089,0,0.086086846,0.20097717,0,0.082394446,0.130360063,0.007920369,0.042013024,0.005144038,0.178587471,0.003752008,0.541005952,0.008822629,11501.98889,27172,2794184,26219,0.009724485
252,LU,2019,0.006748101,0.044229857,0.001084835,0.00054099,0.003255218,0.000650901,0.002507967,0.001331064,0.045730783,0.004826801,0.004202307,0.028375567,0.003909688,0.004409282,0.284542175,0.026428574,0.103912185,0.051045759,0.008639424,0.000919255,0.001487366,0.00359066,0.004269396,0.010986807,0.009213959,0.023261856,0.014553915,0.001143359,0.001046295,0.000692296,0.001233286,2.0697505950533e-05,0.09944652,0.201762857,0,0.362089011,0.107836113,6.92200000732667e-06,0.047899686,0,0.156539646,0.001205812,0.32442281,0,2608.430444,28998.835,613894,79214.9,0.047237528
253,LV,2019,0.015188238,0.120032811,0.001318667,0.000378553,0.013561214,0.004981353,0.001348249,0.002184575,0.002081789,0.000361505,0.001836106,0.001268026,0.000358998,0.00969446,0.378314091,0.004891102,0.023582082,0.00977719,0.008971951,0.000564069,0.000104791,0.017951924,0.012188897,0.017500669,0.040241411,0.015529688,0.013894641,0.002076776,0.000952148,0.000685908,0.000508915,2.50697188882282e-06,0.117740436,0.159926255,0,0.153509057,0.011063946,7.18135041936859e-05,0.000102759,0.001452909,0.487200744,0.000674156,0.318798372,0.027126245,13716.08322,15054.111,1919968,21697.2,0.007840813
254,NL,2019,0.002978588,0.065345453,0.007496444,0.000230634,0.001693024,0.044280792,0.004315458,0.002286099,0.0039064,0.001725789,0.001973898,0.004172943,0.000858339,0.012831456,0.107397845,0.004191643,0.06598083,0.06482931,0.013949305,0.002960581,0.004689033,0.003066175,0.008571246,0.019848144,0.007807686,0.030419286,0.039672579,0.013978394,0.00293895,0.001072192,0.001961485,1.59829796184511e-07,0.117482892,0.33508695,0.035073228,0.000665465,0.093047116,0.005382302,0.003348157,0.186667876,0.615373662,0.020238094,0.039719474,0.000484625,111473.8582,768008.267,17282163,40140,0.04443936
255,PL,2019,0.011146235,0.148313064,0.002820378,0.000637163,0.002106647,0.007734038,0.003758113,0.006908437,0.009851899,0.006990933,0.020297089,0.013484022,0.003587383,0.015402118,0.053627851,0.007647729,0.124358519,0.028984191,0.046312862,0.001064933,0.001677329,0.001700246,0.010178258,0.009551931,0.006046855,0.036542439,0.024856451,0.002241246,0.000811707,0.001237325,0.001804942,0.000105942,0.100330123,0.287881601,0,0.012070611,0.068506199,0,0.001500449,0.813893928,0.05714271,0.003608982,0.039339511,0.003937609,220516.6711,433715.524,37972812,22740.5,0.011421738
256,PT,2019,0.00024648,0.056412001,0.000861913,0.000185275,0.008258346,0.021023275,0.002072612,0.001675002,0.002697746,0.001943756,0.009925498,0.00162854,0.000728972,0.003826307,0.520917012,0.00309976,0.006412939,0.015531156,0.013245698,0.000775435,0.000248267,0.002032468,0.006138953,0.016353053,0.001231122,0.022710212,0.012613161,0.002333069,0.000163703,0.000256436,0.000583714,6.38217728488648e-08,0.02743915,0.236428906,0,0.229822233,0.307134167,0.015349539,0.004840624,0.124357785,0.272496552,0.02451802,0.021481079,0,44490.12989,84122.246,10276617,24607.6,0.008185792
257,RO,2019,8.20466454373411e-05,0.104282002,0.000741608,0.003139114,0.00288881,0.024471502,0.006468086,0.008618411,0.041892458,0.008896498,0.020671525,0.001877704,0.011133944,0.007013394,0.190432021,0.001546784,0.057612361,0.03490522,0.070142139,0.003118358,0.001892864,0.011321851,0.017556225,0.014119636,0.002046481,0.011629868,0.005928049,0.003645252,0.001175134,3.7932747256122e-05,0.000973889,6.50647465799692e-08,0.072830549,0.256908217,0.163200295,0.227669143,0.094270488,0.023350925,0.000976692,0.239217245,0.231192732,0.009040364,0.010736707,0.000345409,69118.54539,259111.701,19414458,21674.5,0.013346327
258,SE,2019,0.020515821,0.002566673,0.001141839,0.000592074,0.034440897,0.010257321,0.01934324,0.005887271,0.003792383,0.001386006,0.005163607,0.004284466,0.002751178,0.003893338,0.061364565,0.008954008,0.083496848,0.017089769,0.019130083,0.004303693,0.003231211,0.003226551,0.02204943,0.0104836,0.025974956,0.050312134,0.023435543,0.010927696,0.000634545,0.001853988,0.003804915,8.5691459651721e-07,0.096719415,0.436990079,0.30865931,0.305196053,0.092635133,0.003169207,0.125819496,0.014633533,0.005353839,0.003654105,0.140191911,0.000687414,214249.1667,22107.507,10230185,37143.3,0.002161008
259,SI,2019,0.005648862,0.065959475,0.002540688,0.000732175,0.009156775,0.004060613,0.018192201,0.008141112,0.01819475,0.00300569,0.011094285,0.008717266,0.001475057,0.012141051,0.075336005,0.010908692,0.050746451,0.049306065,0.015273699,0.00312449,0.001637706,0.004243147,0.029573034,0.028900514,0.009031857,0.042458496,0.034066018,0.002673254,0.006374409,0.003347304,0.011051966,3.56909773209333e-05,0.151326175,0.301525024,0.326276529,0.250531759,0.000344702,0.000425245,0.003118743,0.31716956,0.064256428,0.002803062,0.027709335,0.007364638,17841.48256,27527.8,2080908,27737.8,0.013228744
260,SK,2019,0.00393218,0.117649279,0.000972242,0.000235526,0.003947479,0.008174623,0.001535929,0.001805116,0.011812209,0.006018443,0.076600444,0.003786505,0.003009268,0.00724383,0.445179357,0.003786042,0.005658848,0.029616342,0.018102621,0.000347819,0.00027985,0.00073959,0.003711489,0.009973063,0.00534812,0.04951323,0.008982832,0.000791332,0.001677987,0.00034513,0.000924673,8.90178823943956e-06,0.053544813,0.114744885,0.480993482,0.135459164,3.04334226610647e-05,0.006521206,0.002586841,0.1223897,0.194980176,0.000387181,0.049459384,0.007192432,32858.61111,119317,5450421,21750.3,0.021891336
261,AT,2020,0.002329946,0.033904172,0.000543395,6.74175915289151e-05,0.002466102,0.003004002,0.001302706,0.002015951,0.003272951,0.000690242,0.003532081,0.002695442,0.000514236,0.008800143,0.629654719,0.013924871,0.00997423,0.018543832,0.019721432,0.003872202,0.000686759,0.001156009,0.004253344,0.023937419,0.003592322,0.010579817,0.013934931,0.002118624,0.001308502,0.000200421,0.00042859,3.00301075852628e-08,0.077509419,0.09946374,0,0.526498114,0.079640922,0.024252199,0.028370488,0.009680232,0.187472374,0.00209987,0.135117662,0.00686814,85276.88861,216122.366,8901064,37376.8,0.024280509
262,BE,2020,0.00181254,0.004346014,0.004013208,0.000104501,0.018435802,0.002476823,0.022113022,0.000874321,0.002852229,0.001022531,0.000325633,0.000960555,0.000417488,0.009607692,0.13121038,0.003080239,0.094594521,0.030891137,0.067098088,0.001279458,0.000642687,0.002862139,0.015717731,0.07747057,0.003130382,0.069667135,0.008307008,0.002332755,0.000476506,0.000198649,0.004313695,1.47914180783966e-07,0.161198058,0.256166357,0.430858595,0.016448719,0.158645181,5.75567533570081e-05,0.035438138,0.022467154,0.298252701,0.00014417,0.030431256,0.00725653,79921.11667,421373,11522440,35460.9,0.036569772
263,BG,2020,0.000352561,0.377584412,0.001454003,0.000808055,0.001233549,0.018494431,0.003233044,0.014626173,0.02010421,0.008138067,0.048741708,0.013834081,0.005817938,0.009630051,0.01375812,0.006056281,0.015802476,0.059318801,0.056263551,0.00180794,0.001010343,0.003149927,0.011580281,0.023708255,0.002483337,0.006081326,0.002659204,0.001816747,0.000342377,7.23836343630158e-05,0.00037045,0,0.096088862,0.173577056,0.334694141,0.066234195,0.02946656,0.029540868,0.00149915,0.311370849,0.16269366,0.001725046,0.058598042,0.004177487,50129.06111,54732.493,6951482,16413.3,0.0078735
264,CZ,2020,0.014277122,0.063699434,0.00235563,0.007522999,0.005953436,0.006484485,0.015659628,0.004344566,0.009003588,0.019377118,0.023908815,0.020366774,0.004387326,0.019163244,0.188416974,0.015236434,0.023754599,0.040773148,0.057497813,0.002535781,0.000705102,0.005926766,0.006569711,0.019037094,0.018339706,0.021702331,0.011730908,0.002791828,0.001426809,0.000429292,0.000617671,1.51350442692698e-05,0.090947142,0.275041592,0.304309755,0.028082314,0.007029918,0.022998014,0.005787745,0.460993174,0.131475407,0.003092082,0.03411324,0.002118351,99443.9785,239970.848,10693939,27867.3,0.022439893
265,DE,2020,0.001067196,0.04504192,0.00062905,0.00011845,0.001878293,0.007670193,0.003686496,0.009747225,0.00990762,0.007886295,0.024176157,0.009267944,0.003545228,0.013759326,0.197998078,0.002915454,0.036813236,0.042996771,0.022311174,0.000389781,0.001132313,0.001918586,0.007973782,0.02086121,0.016203644,0.032360305,0.028881516,0.06229999,0.000369825,0.000190831,0.002350212,9.86920214803843e-08,0.143821784,0.239830014,0.100665707,0.038754624,0.206550608,0.076059212,0.055503316,0.240042606,0.197070775,0.003305906,0.022321339,0.059725908,639562.3889,2410320.612,83166711,37057.7,0.028981796
266,DK,2020,0.01540675,0.110112275,0.006986194,0.000682723,0.01971204,0.003518734,0.001932207,0.006439649,0.004241336,0.001277602,0.00411692,0.007699608,0.000845364,0.010277048,0.070985543,0.052127872,0.041656942,0.014717595,0.013418676,0.006217649,0.001604353,0.001528638,0.009250666,0.028001564,0.001524962,0.073812733,0.013860838,0.00324638,0.000858044,0.000164478,0.004061237,1.83774680480152e-07,0.134547876,0.335165322,0,0.000331214,0.316970986,0.014357532,0.051239471,0.098700632,0.095298063,0.004857825,0.401207626,0.017036651,51519.58928,70159.22,5822763,40156.2,0.012049129
267,EE,2020,0.004554231,0.135970564,0.000808193,0.000484378,0.046251745,0.022094637,0.010270701,0.003132671,0.012078554,0.001478664,0.014288152,0.010635496,0.000930463,0.018269997,0.11421049,0.001997976,0.011949566,0.030889362,0.013573341,0.000254618,0.000743027,0.002256625,0.014326445,0.018371441,0.006852508,0.029740559,0.010868616,0.001946919,0.001056764,0.000428618,0.000861266,0,0.107338499,0.351084913,0,0.002297961,0.074418591,0.010830468,0.041939384,0.088919316,0.068420598,0.225967697,0.48224288,0.004963105,11314.37706,11410.88,1328976,24575.8,0.00858622
268,ES,2020,0.001206656,0.055288291,0.005896802,0.000398895,0.002776817,0.061758395,0.021691865,0.003973416,0.012056158,0.00227692,0.006000482,0.006765353,0.002658635,0.005893472,0.33268574,0.006020905,0.014340493,0.057598455,0.027158691,0.000697457,0.001384667,0.016622356,0.003480864,0.023931834,0.001392184,0.017223118,0.03554511,0.003084939,0.004177806,0.001539903,0.004744758,1.71626707106496e-08,0.037605969,0.22212258,0.256026385,0.145037263,0.247392482,0.089738128,0.000531385,0.02495312,0.185352229,0.0345927,0.014637231,0.001739077,227707,642676,47332614,25143.9,0.013577868
269,FI,2020,0.014126943,0.05712334,0.001576767,0.000215029,0.03604972,0.03176994,0.008702466,0.002612104,0.003196585,0.010810041,0.008664336,0.005829264,0.000502852,0.005000569,0.023905449,0.036120502,0.085207708,0.035919562,0.005763626,0.000452534,0.004324508,0.005999788,0.023414561,0.030297612,0.003565589,0.036854038,0.010671161,0.006553854,0.001526672,0.000250252,0.000680645,0,0.08388712,0.418424861,0.227700961,0.144582436,0.077604664,5.86580982392794e-05,0.079570253,0.150049045,0.094413468,0.018070496,0.204630948,0.003319071,102287.6667,32295,5525292,34034.4,0.00584494
270,FR,2020,0.000367234,0.077747743,0.000943929,0.00036292,0.000674732,0.005548621,0.02326846,0.005827771,0.004795931,0.001605642,0.00309511,0.00467059,0.001031147,0.001005307,0.41331331,0.004211088,0.010370409,0.038392603,0.023195322,0.004531023,0.001674878,0.002427097,0.005593522,0.013312728,0.002227889,0.023206449,0.023650912,0.00298812,0.005740031,0.000660764,0.001795974,1.11269932296526e-07,0.095601825,0.196160811,0.648350083,0.12083069,0.070125065,0.019080338,0.01221351,0.006986373,0.083805135,0.009765293,0.025590893,0.00325262,545743.5361,1231181.839,67320216,31212.8,0.018288442
272,EL,2020,0.000710228,0.049026105,0.000691892,0.000409002,0.002948689,0.03734422,0.001136039,0.002496494,0.00648353,0.005663895,0.003649036,0.004725685,0.000527476,0.001031827,0.251230828,0.000203533,0.000413281,0.035669194,0.003995593,0.000647884,0.001445108,0.002348785,0.001291083,0.01608098,0.035021208,0.003939259,0.004471014,0.00507703,0.000648394,6.40753599578508e-05,0.001493292,2.03737233570273e-07,0.127969699,0.391145437,0,0.074647545,0.202010232,0.096487645,0,0.155202801,0.380410526,0.087073899,0.000250394,0.003916959,46087.28939,51072.911,10718565,18658.1,0.004764902
273,HR,2020,0.001665124,0.030421849,0.001379616,0.000624748,0.011355841,0.143796983,0.002295972,0.004365687,0.00567792,0.001326174,0.004874257,0.001860885,0.000871627,0.007428145,0.166288507,0.006895468,0.011993369,0.045159347,0.015917288,0.003463563,0.001357543,0.00093233,0.004459792,0.053657494,0.00634275,0.015729079,0.005661655,0.001788273,0.001281736,0.000142318,0.003444103,2.90445560917181e-07,0.10501524,0.332525023,0,0.344947186,0.102251692,0.005675037,0.005568073,0.071832304,0.3464361,0.00206302,0.088549729,0.032676858,16828.08333,51177.575,4058165,19231.8,0.012611014
274,HU,2020,0.008188835,0.043784632,0.004091961,0.000971905,0.024249387,0.008526054,0.02354949,0.008421985,0.010914055,0.004888557,0.016738339,0.015290531,0.002875517,0.023107532,0.092169733,0.006374553,0.019307902,0.026230045,0.068000297,0.000857117,0.001461207,0.002047656,0.025436129,0.015267305,0.015153187,0.052258428,0.038027122,0.004243375,0.000764884,0.000915627,0.001892445,3.34985631349653e-06,0.149117514,0.284873344,0.359636256,0.005418416,0.014545338,0.028135791,0.03275847,0.102160334,0.397280182,0.001004233,0.056560268,0.002500712,45031.61111,264846,9769526,22233.1,0.027109401
275,IE,2020,0.000331076,0.051990498,0.000954507,0.000133784,0.000565597,0.005969424,0.040265367,0.003425632,0.002578034,0.00044754,0.000313258,0.001800015,0.000819827,0.003109388,0.164481724,0.000374675,0.007638243,0.113036914,0.003075743,0.003085996,0.02615143,0.008612956,0.002208037,0.031337062,0.004642233,0.021768603,0.02081121,0.002440965,0.000126319,0.000268066,0.004969825,9.95418288700768e-08,0.064039439,0.408226515,0,0.040709037,0.382277012,0,0.020784215,0.052214741,0.473560082,0.013002625,0.0135657,0.003886588,30072.389,90875.313,4964440,62435.9,0.01830525
